inv_trans_ck,inv_ck,char_ck,val
6019,6,1,-1
6020,28,1,1
6021,25,1,-5
6022,49,1,0
6023,13,1,-5
6024,14,1,3
6025,26,1,5
6026,10,1,-3
6027,10,1,-3
6028,51,1,1
6029,30,1,1
6030,3,1,-4
6031,54,1,4
6032,7,1,1
6033,21,1,-4
6034,5,1,-5
6035,51,1,-2
6036,46,1,1
6037,19,1,-4
6038,33,1,-4
6039,35,1,-3
6040,21,1,4
6041,13,1,1
6042,9,1,-4
6043,27,1,1
6044,60,1,4
6045,39,1,-2
6046,51,1,-1
6047,60,1,-3
6048,44,1,-5
6049,40,1,-3
6050,51,1,-2
6051,31,1,5
6052,2,1,-5
6053,39,1,-2
6054,7,1,-1
6055,21,1,2
6056,50,1,3
6057,64,1,4
6058,65,1,-2
6059,24,1,-1
6060,2,1,2
6061,31,1,-1
6062,52,1,2
6063,58,1,4
6064,41,1,-4
6065,57,1,2
6066,18,1,-4
6067,17,1,3
6068,35,1,-4
6069,28,1,-5
6070,8,1,-4
6071,8,1,5
6072,33,1,3
6073,5,1,3
6074,20,1,0
6075,11,1,0
6076,1,1,3
6077,46,1,-3
6078,17,1,-1
6079,37,1,3
6080,56,1,-2
6081,52,1,0
6082,54,1,2
6083,35,1,0
6084,33,1,0
6085,28,1,-4
6086,64,1,0
6087,54,1,1
6088,23,1,0
6089,36,1,0
6090,20,1,5
6091,38,1,-3
6092,58,1,4
6093,28,1,-5
6094,17,1,0
6095,45,1,5
6096,23,1,0
6097,37,1,4
6098,18,1,-4
6099,40,1,3
6100,51,1,-5
6101,41,1,0
6102,28,1,-4
6103,1,1,4
6104,14,1,3
6105,45,1,-3
6106,23,1,2
6107,60,1,1
6108,1,1,5
6109,58,1,-1
6110,42,1,-4
6111,23,1,-1
6112,11,1,-4
6113,32,1,1
6114,60,1,-5
6115,36,1,5
6116,20,1,0
6117,26,1,-1
6118,60,1,0
6119,42,1,3
6120,36,1,0
6121,18,1,4
6122,53,1,-2
6123,2,1,-3
6124,25,1,3
6125,33,1,-5
6126,63,1,4
6127,16,1,5
6128,48,1,-5
6129,18,1,3
6130,59,1,-3
6131,1,1,-5
6132,19,1,-1
6133,32,1,-5
6134,21,1,-4
6135,64,1,2
6136,49,1,1
6137,64,1,1
6138,65,1,-5
6139,24,1,-3
6140,18,1,-5
6141,15,1,4
6142,2,1,-4
6143,66,1,-1
6144,48,1,-1
6145,51,1,0
6146,49,1,2
6147,34,1,-3
6148,28,1,-5
6149,10,1,-1
6150,61,1,3
6151,27,1,3
6152,15,1,2
6153,14,1,1
6154,46,1,-2
6155,55,1,-3
6156,64,1,3
6157,38,1,5
6158,44,1,-4
6159,61,1,-5
6160,38,1,-1
6161,59,1,-4
6162,39,1,0
6163,11,1,0
6164,1,1,-4
6165,10,1,-3
6166,41,1,2
6167,1,1,-2
6168,43,1,1
6169,16,1,2
6170,50,1,-2
6171,43,1,3
6172,7,1,-3
6173,3,1,2
6174,50,1,2
6175,58,1,-3
6176,39,1,4
6177,32,1,2
6178,35,1,-4
6179,48,1,4
6180,53,1,-4
6181,66,1,-5
6182,24,1,5
6183,1,1,3
6184,43,1,4
6185,66,1,5
6186,64,1,5
6187,8,1,-2
6188,64,1,-1
6189,31,1,1
6190,18,1,-3
6191,44,1,-5
6192,7,1,3
6193,64,1,-1
6194,10,1,1
6195,4,1,-3
6196,36,1,1
6197,48,1,-1
6198,51,1,-4
6199,23,1,-1
6200,31,1,0
6201,16,1,-2
6202,21,1,0
6203,7,1,2
6204,58,1,1
6205,32,1,-3
6206,51,1,3
6207,25,1,5
6208,16,1,5
6209,60,1,0
6210,26,1,-1
6211,3,1,1
6212,14,1,-4
6213,63,1,3
6214,42,1,-4
6215,62,1,4
6216,28,1,-1
6217,64,1,4
6218,45,1,-3
6219,8,1,-2
6220,11,1,2
6221,34,1,2
6222,6,1,-1
6223,55,1,0
6224,46,1,-5
6225,62,1,0
6226,36,1,2
6227,37,1,0
6228,51,1,5
6229,18,1,3
6230,13,1,2
6231,21,1,2
6232,60,1,-2
6233,63,1,-4
6234,64,1,-5
6235,15,1,3
6236,39,1,-2
6237,13,1,4
6238,36,1,5
6239,18,1,-4
6240,7,1,1
6241,49,1,4
6242,34,1,-1
6243,58,1,-5
6244,35,1,-2
6245,36,1,2
6246,40,1,-2
6247,10,1,-1
6248,64,1,-3
6249,63,1,-4
6250,4,1,1
6251,50,1,-3
6252,47,1,-4
6253,24,1,1
6254,19,1,0
6255,2,1,-2
6256,14,1,-5
6257,39,1,-3
6258,56,1,3
6259,52,1,-2
6260,57,1,5
6261,9,1,-3
6262,60,1,1
6263,54,1,-1
6264,57,1,-4
6265,33,1,0
6266,32,1,3
6267,14,1,5
6268,41,1,1
6269,16,1,2
6270,1,1,-4
6271,4,1,-3
6272,53,1,0
6273,9,1,4
6274,7,1,-3
6275,66,1,-3
6276,30,1,5
6277,59,1,0
6278,1,1,4
6279,4,1,-3
6280,1,1,-1
6281,4,1,2
6282,63,1,3
6283,41,1,2
6284,22,1,2
6285,26,1,-4
6286,43,1,-3
6287,12,1,-1
6288,5,1,-2
6289,43,1,4
6290,9,1,-4
6291,27,1,-2
6292,36,1,5
6293,40,1,-4
6294,14,1,-1
6295,15,1,-2
6296,20,1,-1
6297,50,1,-2
6298,5,1,3
6299,19,1,-1
6300,36,1,5
6301,49,1,-4
6302,27,1,-5
6303,52,1,-3
6304,11,1,2
6305,30,1,-3
6306,47,1,4
6307,27,1,-2
6308,39,1,-4
6309,44,1,-4
6310,15,1,0
6311,16,1,3
6312,4,1,-1
6313,50,1,0
6314,24,1,-3
6315,56,1,0
6316,3,1,2
6317,49,1,-1
6318,66,1,-2
6319,24,1,-3
6320,40,1,3
6321,29,1,0
6322,9,1,-4
6323,45,1,4
6324,20,1,3
6325,16,1,3
6326,58,1,-1
6327,19,1,-3
6328,17,1,3
6329,7,1,-1
6330,18,1,-3
6331,46,1,3
6332,65,1,2
6333,24,1,-4
6334,42,1,-5
6335,1,1,2
6336,41,1,2
6337,48,1,-5
6338,2,1,-5
6339,45,1,1
6340,38,1,0
6341,31,1,-2
6342,13,1,5
6343,47,1,1
6344,50,1,0
6345,39,1,-5
6346,34,1,-2
6347,64,1,2
6348,27,1,-1
6349,58,1,-3
6350,27,1,-2
6351,3,1,-3
6352,25,1,-2
6353,2,1,1
6354,16,1,-3
6355,19,1,0
6356,1,1,3
6357,25,1,-4
6358,18,1,4
6359,5,1,0
6360,27,1,2
6361,51,1,-5
6362,14,1,-5
6363,63,1,-2
6364,17,1,-1
6365,56,1,-4
6366,58,1,-4
6367,51,1,-1
6368,43,1,-2
6369,27,1,-3
6370,36,1,-5
6371,60,1,2
6372,1,1,-1
6373,45,1,-2
6374,39,1,-1
6375,49,1,-1
6376,32,1,3
6377,59,1,1
6378,40,1,3
6379,53,1,-4
6380,54,1,0
6381,18,1,-1
6382,45,1,2
6383,2,1,0
6384,64,1,5
6385,10,1,-4
6386,45,1,-4
6387,4,1,2
6388,38,1,4
6389,57,1,0
6390,18,1,-4
6391,43,1,2
6392,2,1,-4
6393,24,1,5
6394,46,1,-4
6395,46,1,-2
6396,43,1,-1
6397,33,1,4
6398,57,1,-2
6399,1,1,-1
6400,10,1,5
6401,26,1,5
6402,39,1,3
6403,16,1,-1
6404,31,1,-4
6405,12,1,2
6406,50,1,-2
6407,65,1,-3
6408,10,1,2
6409,7,1,-4
6410,35,1,-2
6411,23,1,-5
6412,58,1,-2
6413,14,1,-2
6414,26,1,-4
6415,23,1,3
6416,28,1,-4
6417,22,1,0
6418,3,1,-5
6419,2,1,-4
6420,37,1,4
6421,51,1,2
6422,17,1,4
6423,8,1,2
6424,14,1,2
6425,54,1,4
6426,18,1,-5
6427,65,1,-3
6428,51,1,5
6429,20,1,3
6430,58,1,-3
6431,41,1,4
6432,62,1,3
6433,66,1,2
6434,26,1,-2
6435,7,1,5
6436,27,1,-2
6437,58,1,-3
6438,25,1,5
6439,41,1,-3
6440,24,1,-3
6441,32,1,4
6442,22,1,2
6443,26,1,1
6444,25,1,0
6445,32,1,3
6446,30,1,-1
6447,8,1,-5
6448,27,1,0
6449,42,1,3
6450,18,1,-4
6451,63,1,-1
6452,58,1,-5
6453,10,1,-2
6454,7,1,-5
6455,22,1,3
6456,37,1,0
6457,51,1,3
6458,32,1,2
6459,40,1,-2
6460,45,1,-5
6461,62,1,4
6462,31,1,-1
6463,27,1,-3
6464,38,1,-5
6465,66,1,2
6466,61,1,3
6467,56,1,-5
6468,59,1,-3
6469,57,1,-2
6470,50,1,0
6471,42,1,0
6472,32,1,-2
6473,58,1,-5
6474,66,1,4
6475,7,1,3
6476,31,1,-4
6477,32,1,-3
6478,52,1,2
6479,15,1,-4
6480,25,1,2
6481,64,1,-5
6482,6,1,-3
6483,38,1,4
6484,36,1,0
6485,17,1,-3
6486,28,1,-5
6487,18,1,-5
6488,14,1,2
6489,41,1,-2
6490,53,1,0
6491,37,1,-4
6492,59,1,0
6493,35,1,4
6494,52,1,-5
6495,5,1,2
6496,2,1,-5
6497,33,1,-1
6498,15,1,3
6499,20,1,4
6500,55,1,1
6501,15,1,-4
6502,54,1,-4
6503,11,1,-1
6504,58,1,3
6505,53,1,0
6506,1,1,1
6507,56,1,1
6508,25,1,-2
6509,51,1,4
6510,41,1,-1
6511,46,1,-3
6512,59,1,-5
6513,9,1,2
6514,40,1,-5
6515,64,1,3
6516,5,1,-4
6517,20,1,3
6518,51,1,-3
6519,36,1,1
6520,26,1,-5
6521,35,1,4
6522,66,1,3
6523,42,1,-5
6524,57,1,-4
6525,58,1,4
6526,34,1,-2
6527,48,1,-2
6528,36,1,0
6529,4,1,5
6530,46,1,-2
6531,2,1,3
6532,50,1,-3
6533,58,1,3
6534,2,1,-5
6535,2,1,1
6536,8,1,1
6537,59,1,5
6538,21,1,-3
6539,28,1,-3
6540,27,1,3
6541,47,1,1
6542,31,1,-4
6543,5,1,1
6544,58,1,2
6545,20,1,-3
6546,26,1,4
6547,58,1,-5
6548,51,1,3
6549,58,1,-2
6550,17,1,3
6551,41,1,-5
6552,23,1,-2
6553,6,1,-2
6554,33,1,-2
6555,52,1,2
6556,58,1,0
6557,52,1,4
6558,2,1,2
6559,19,1,-2
6560,15,1,-3
6561,31,1,4
6562,33,1,-3
6563,49,1,3
6564,20,1,3
6565,23,1,2
6566,64,1,2
6567,6,1,-4
6568,55,1,-5
6569,49,1,-2
6570,57,1,-4
6571,58,1,-4
6572,63,1,-4
6573,55,1,3
6574,13,1,-2
6575,62,1,-1
6576,45,1,-5
6577,23,1,1
6578,59,1,-5
6579,24,1,-2
6580,2,1,-4
6581,60,1,2
6582,44,1,-3
6583,52,1,-3
6584,21,1,2
6585,33,1,3
6586,57,1,-2
6587,21,1,-1
6588,51,1,4
6589,43,1,4
6590,38,1,-1
6591,40,1,-5
6592,7,1,-2
6593,40,1,1
6594,63,1,-2
6595,9,1,-1
6596,4,1,-1
6597,57,1,2
6598,37,1,-4
6599,13,1,3
6600,58,1,-3
6601,12,1,-5
6602,30,1,4
6603,23,1,-1
6604,18,1,-5
6605,42,1,-3
6606,34,1,-5
6607,53,1,4
6608,46,1,-2
6609,46,1,3
6610,19,1,-5
6611,27,1,-4
6612,6,1,3
6613,21,1,5
6614,27,1,5
6615,19,1,2
6616,14,1,-5
6617,63,1,-4
6618,45,1,-4
6619,55,1,2
6620,66,1,1
6621,52,1,1
6622,47,1,-5
6623,26,1,-3
6624,63,1,-1
6625,9,1,-2
6626,18,1,-1
6627,23,1,1
6628,51,1,4
6629,17,1,3
6630,44,1,-4
6631,47,1,-4
6632,1,1,-5
6633,13,1,1
6634,28,1,3
6635,51,1,1
6636,1,1,1
6637,35,1,-1
6638,28,1,4
6639,61,1,3
6640,2,1,4
6641,18,1,2
6642,17,1,4
6643,17,1,-4
6644,43,1,-1
6645,63,1,5
6646,6,1,5
6647,13,1,3
6648,6,1,-5
6649,14,1,0
6650,66,1,5
6651,5,1,-1
6652,17,1,-3
6653,4,1,1
6654,39,1,-4
6655,11,1,-4
6656,22,1,-5
6657,66,1,1
6658,56,1,5
6659,28,1,-5
6660,7,1,-2
6661,23,1,-4
6662,23,1,-4
6663,54,1,5
6664,59,1,4
6665,55,1,-1
6666,5,1,-1
6667,50,1,5
6668,26,1,0
6669,11,1,3
6670,39,1,1
6671,29,1,-2
6672,26,1,1
6673,32,1,-5
6674,45,1,4
6675,51,1,-2
6676,31,1,4
6677,17,1,5
6678,34,1,-1
6679,30,1,4
6680,51,1,1
6681,55,1,-4
6682,54,1,-5
6683,42,1,3
6684,45,1,1
6685,18,1,2
6686,30,1,5
6687,20,1,-1
6688,40,1,2
6689,39,1,0
6690,59,1,5
6691,37,1,-5
6692,3,1,-2
6693,45,1,5
6694,48,1,-3
6695,23,1,4
6696,45,1,3
6697,2,1,-4
6698,54,1,-5
6699,63,1,-5
6700,3,1,0
6701,15,1,-3
6702,43,1,4
6703,6,1,3
6704,57,1,0
6705,11,1,-5
6706,34,1,-5
6707,29,1,-3
6708,5,1,2
6709,56,1,0
6710,33,1,5
6711,48,1,-2
6712,61,1,-1
6713,65,1,-5
6714,66,1,1
6715,21,1,-2
6716,35,1,-4
6717,63,1,-5
6718,26,1,2
6719,26,1,-5
6720,11,1,-4
6721,45,1,0
6722,16,1,-5
6723,19,1,0
6724,42,1,-2
6725,23,1,-1
6726,65,1,0
6727,52,1,1
6728,17,1,3
6729,54,1,-2
6730,34,1,3
6731,64,1,3
6732,48,1,-5
6733,25,1,4
6734,2,1,-1
6735,45,1,5
6736,65,1,4
6737,62,1,3
6738,23,1,-1
6739,28,1,-1
6740,65,1,3
6741,29,1,5
6742,41,1,2
6743,10,1,3
6744,23,1,5
6745,4,1,3
6746,42,1,3
6747,23,1,4
6748,64,1,-3
6749,7,1,-4
6750,34,1,3
6751,57,1,-4
6752,44,1,-4
6753,66,1,-2
6754,52,1,4
6755,53,1,4
6756,50,1,-1
6757,49,1,5
6758,40,1,-3
6759,61,1,3
6760,25,1,3
6761,46,1,2
6762,7,1,2
6763,19,1,-1
6764,3,1,-5
6765,10,1,4
6766,5,1,0
6767,13,1,4
6768,56,1,2
6769,22,1,-2
6770,9,1,5
6771,34,1,2
6772,32,1,-3
6773,63,1,-2
6774,62,1,1
6775,26,1,-1
6776,27,1,0
6777,18,1,5
6778,15,1,0
6779,51,1,-3
6780,8,1,-3
6781,22,1,-1
6782,5,1,2
6783,28,1,0
6784,21,1,-2
6785,42,1,-2
6786,48,1,1
6787,26,1,5
6788,56,1,2
6789,8,1,2
6790,36,1,-2
6791,2,1,1
6792,43,1,-3
6793,17,1,5
6794,30,1,5
6795,53,1,2
6796,1,1,-5
6797,44,1,2
6798,13,1,1
6799,48,1,0
6800,9,1,2
6801,27,1,1
6802,42,1,2
6803,2,1,-4
6804,4,1,5
6805,59,1,1
6806,12,1,-1
6807,17,1,1
6808,66,1,-4
6809,52,1,3
6810,24,1,-4
6811,4,1,5
6812,24,1,-4
6813,17,1,2
6814,30,1,-3
6815,3,1,-2
6816,15,1,1
6817,47,1,-5
6818,38,1,0
6819,58,1,0
6820,36,1,1
6821,49,1,-5
6822,48,1,2
6823,19,1,3
6824,16,1,-1
6825,59,1,-4
6826,21,1,1
6827,36,1,2
6828,62,1,-4
6829,48,1,5
6830,53,1,3
6831,6,1,-2
6832,37,1,0
6833,37,1,0
6834,25,1,-2
6835,38,1,-2
6836,35,1,0
6837,39,1,2
6838,54,1,2
6839,2,1,-5
6840,65,1,2
6841,56,1,-3
6842,12,1,-1
6843,42,1,0
6844,37,1,-3
6845,3,1,1
6846,30,1,-5
6847,66,1,-2
6848,51,1,0
6849,11,1,2
6850,6,1,0
6851,4,1,-1
6852,18,1,-4
6853,28,1,-3
6854,4,1,0
6855,64,1,2
6856,37,1,0
6857,52,1,5
6858,52,1,-1
6859,3,1,-3
6860,43,1,4
6861,49,1,-1
6862,66,1,1
6863,13,1,1
6864,43,1,-2
6865,59,1,2
6866,62,1,-5
6867,65,1,5
6868,36,1,0
6869,59,1,-5
6870,16,1,-1
6871,59,1,2
6872,25,1,-2
6873,11,1,5
6874,33,1,2
6875,21,1,1
6876,32,1,5
6877,7,1,4
6878,3,1,-5
6879,39,1,3
6880,49,1,3
6881,62,1,-2
6882,10,1,4
6883,4,1,2
6884,66,1,-3
6885,43,1,0
6886,39,1,4
6887,40,1,1
6888,65,1,3
6889,60,1,-3
6890,54,1,3
6891,18,1,5
6892,43,1,-4
6893,39,1,5
6894,66,1,0
6895,12,1,4
6896,35,1,2
6897,12,1,0
6898,51,1,2
6899,54,1,1
6900,32,1,-4
6901,55,1,-3
6902,64,1,3
6903,64,1,1
6904,22,1,-2
6905,38,1,-1
6906,15,1,1
6907,66,1,2
6908,26,1,4
6909,31,1,-5
6910,43,1,3
6911,60,1,2
6912,23,1,-3
6913,27,1,0
6914,36,1,-2
6915,15,1,4
6916,22,1,3
6917,50,1,-2
6918,6,1,1
6919,19,1,3
6920,37,1,4
6921,43,1,-4
6922,21,1,1
6923,42,1,4
6924,16,1,-2
6925,53,1,-3
6926,66,1,-1
6927,13,1,-3
6928,4,1,-2
6929,10,1,2
6930,24,1,-2
6931,30,1,0
6932,28,1,1
6933,57,1,4
6934,64,1,-5
6935,29,1,3
6936,49,1,2
6937,3,1,-3
6938,12,1,-1
6939,18,1,3
6940,18,1,2
6941,39,1,2
6942,35,1,2
6943,33,1,3
6944,30,1,0
6945,57,1,3
6946,64,1,-5
6947,33,1,-4
6948,14,1,-3
6949,54,1,3
6950,62,1,5
6951,2,1,-2
6952,35,1,0
6953,23,1,5
6954,40,1,-1
6955,17,1,-2
6956,55,1,2
6957,23,1,-5
6958,12,1,2
6959,55,1,-5
6960,13,1,1
6961,20,1,0
6962,17,1,-4
6963,47,1,-3
6964,10,1,-2
6965,20,1,-1
6966,21,1,-4
6967,62,1,-3
6968,57,1,3
6969,8,1,5
6970,29,1,5
6971,25,1,-3
6972,59,1,-4
6973,45,1,5
6974,14,1,-3
6975,1,1,-1
6976,21,1,2
6977,29,1,-5
6978,62,1,-4
6979,1,1,1
6980,63,1,0
6981,43,1,-2
6982,41,1,5
6983,59,1,5
6984,47,1,1
6985,39,1,1
6986,7,1,0
6987,6,1,3
6988,4,1,2
6989,24,1,1
6990,6,1,5
6991,27,1,5
6992,41,1,5
6993,48,1,5
6994,51,1,-3
6995,40,1,-1
6996,66,1,2
6997,34,1,1
6998,65,1,4
6999,14,1,-2
7000,47,1,5
7001,8,1,1
7002,66,1,4
7003,20,1,3
7004,38,1,5
7005,6,1,-4
7006,64,1,-2
7007,5,1,-1
7008,33,1,-3
7009,10,1,5
7010,22,1,-4
7011,25,1,2
7012,33,1,2
7013,66,1,-5
7014,26,1,2
7015,57,1,3
7016,20,1,3
7017,60,1,-2
7018,63,1,1
7019,49,1,-1
7020,55,1,0
7021,48,1,0
7022,59,1,-2
7023,56,1,5
7024,11,1,-2
7025,60,1,-5
7026,6,1,5
7027,6,1,2
7028,21,1,-1
7029,16,1,-4
7030,7,1,4
7031,17,1,1
7032,45,1,3
7033,15,1,3
7034,13,1,-1
7035,61,1,-4
7036,5,1,3
7037,2,1,0
7038,64,1,-2
7039,42,1,-3
7040,21,1,3
7041,11,1,-3
7042,21,1,4
7043,23,1,0
7044,33,1,-4
7045,39,1,-1
7046,8,1,-3
7047,33,1,-4
7048,66,1,-5
7049,26,1,-5
7050,38,1,2
7051,16,1,4
7052,13,1,-1
7053,14,1,-4
7054,58,1,-3
7055,7,1,-1
7056,20,1,1
7057,22,1,-3
7058,23,1,5
7059,29,1,-1
7060,18,1,-3
7061,10,1,2
7062,15,1,-3
7063,12,1,-4
7064,20,1,5
7065,57,1,0
7066,43,1,-1
7067,11,1,1
7068,3,1,2
7069,58,1,5
7070,62,1,-1
7071,31,1,5
7072,9,1,3
7073,36,1,0
7074,65,1,5
7075,63,1,-2
7076,9,1,-3
7077,15,1,2
7078,1,1,4
7079,64,1,0
7080,43,1,2
7081,24,1,2
7082,38,1,-3
7083,38,1,4
7084,36,1,1
7085,32,1,-5
7086,38,1,3
7087,63,1,-1
7088,60,1,1
7089,65,1,3
7090,11,1,-5
7091,20,1,-1
7092,14,1,-2
7093,40,1,4
7094,65,1,3
7095,63,1,5
7096,14,1,0
7097,27,1,-1
7098,36,1,5
7099,50,1,1
7100,61,1,-4
7101,15,1,2
7102,26,1,3
7103,26,1,4
7104,28,1,3
7105,64,1,3
7106,37,1,2
7107,7,1,-4
7108,26,1,2
7109,50,1,-2
7110,33,1,4
7111,7,1,1
7112,55,1,-5
7113,22,1,0
7114,47,1,0
7115,18,1,-1
7116,5,1,1
7117,23,1,-2
7118,17,1,4
7119,29,1,-3
7120,63,1,-3
7121,54,1,3
7122,26,1,4
7123,22,1,1
7124,27,1,5
7125,51,1,-4
7126,23,1,5
7127,8,1,-1
7128,6,1,-4
7129,5,1,-2
7130,65,1,4
7131,3,1,3
7132,34,1,1
7133,44,1,3
7134,23,1,-3
7135,63,1,-4
7136,46,1,-1
7137,36,1,0
7138,25,1,2
7139,46,1,4
7140,31,1,2
7141,37,1,3
7142,1,1,-4
7143,24,1,-2
7144,63,1,2
7145,25,1,-2
7146,12,1,-4
7147,62,1,3
7148,4,1,2
7149,55,1,3
7150,66,1,4
7151,4,1,-1
7152,53,1,5
7153,41,1,-2
7154,14,1,-2
7155,13,1,3
7156,55,1,5
7157,35,1,5
7158,63,1,2
7159,65,1,-2
7160,46,1,-4
7161,8,1,5
7162,42,1,4
7163,35,1,4
7164,59,1,1
7165,57,1,4
7166,60,1,-2
7167,63,1,0
7168,15,1,4
7169,10,1,5
7170,51,1,1
7171,26,1,-2
7172,43,1,-1
7173,6,1,-3
7174,13,1,-3
7175,46,1,4
7176,17,1,0
7177,36,1,-2
7178,2,1,-4
7179,60,1,5
7180,44,1,0
7181,3,1,-4
7182,51,1,2
7183,8,1,-1
7184,47,1,-1
7185,19,1,-2
7186,65,1,3
7187,17,1,4
7188,31,1,-2
7189,64,1,-1
7190,54,1,5
7191,4,1,4
7192,26,1,2
7193,48,1,1
7194,61,1,0
7195,60,1,-2
7196,30,1,1
7197,54,1,5
7198,31,1,0
7199,6,1,-2
7200,16,1,-5
7201,59,1,2
7202,40,1,2
7203,40,1,0
7204,12,1,1
7205,31,1,4
7206,7,1,-1
7207,56,1,-3
7208,3,1,0
7209,54,1,-4
7210,64,1,-1
7211,57,1,1
7212,64,1,-2
7213,47,1,2
7214,43,1,1
7215,19,1,3
7216,12,1,-2
7217,21,1,0
7218,10,1,0
7219,32,1,-2
7220,54,1,-5
7221,56,1,-4
7222,20,1,5
7223,22,1,5
7224,54,1,2
7225,26,1,-3
7226,5,1,1
7227,19,1,-2
7228,61,1,5
7229,59,1,3
7230,4,1,4
7231,26,1,4
7232,1,1,-1
7233,55,1,4
7234,4,1,-4
7235,59,1,-5
7236,10,1,5
7237,25,1,-5
7238,58,1,-5
7239,29,1,1
7240,12,1,3
7241,3,1,-5
7242,58,1,1
7243,1,1,4
7244,7,1,0
7245,66,1,3
7246,64,1,-1
7247,56,1,-2
7248,48,1,-5
7249,45,1,0
7250,42,1,4
7251,25,1,1
7252,7,1,2
7253,54,1,1
7254,24,1,2
7255,23,1,2
7256,2,1,2
7257,14,1,1
7258,12,1,4
7259,51,1,3
7260,56,1,5
7261,21,1,-5
7262,29,1,2
7263,62,1,0
7264,42,1,0
7265,37,1,-3
7266,17,1,2
7267,32,1,-5
7268,16,1,-5
7269,53,1,-4
7270,3,1,3
7271,2,1,1
7272,28,1,0
7273,46,1,3
7274,47,1,-1
7275,47,1,3
7276,33,1,1
7277,13,1,-4
7278,61,1,-4
7279,13,1,-5
7280,37,1,-3
7281,33,1,0
7282,22,1,-5
7283,28,1,0
7284,35,1,3
7285,66,1,0
7286,14,1,-1
7287,12,1,-2
7288,62,1,4
7289,47,1,-4
7290,10,1,-1
7291,30,1,-1
7292,50,1,1
7293,17,1,2
7294,56,1,-3
7295,23,1,3
7296,20,1,-1
7297,57,1,2
7298,46,1,2
7299,38,1,1
7300,36,1,3
7301,36,1,0
7302,30,1,5
7303,19,1,-5
7304,14,1,-4
7305,4,1,1
7306,15,1,3
7307,22,1,3
7308,54,1,-2
7309,29,1,0
7310,28,1,-5
7311,63,1,4
7312,37,1,-1
7313,43,1,0
7314,57,1,-2
7315,22,1,-1
7316,65,1,2
7317,32,1,1
7318,53,1,-5
7319,23,1,0
7320,7,1,3
7321,4,1,-2
7322,37,1,-5
7323,12,1,3
7324,57,1,3
7325,32,1,0
7326,14,1,0
7327,5,1,2
7328,29,1,2
7329,30,1,2
7330,33,1,3
7331,36,1,2
7332,50,1,2
7333,28,1,-5
7334,62,1,-1
7335,35,1,-4
7336,33,1,-1
7337,48,1,2
7338,13,1,3
7339,63,1,0
7340,24,1,-3
7341,54,1,-4
7342,30,1,0
7343,27,1,-3
7344,24,1,-5
7345,43,1,0
7346,22,1,3
7347,6,1,5
7348,61,1,-5
7349,9,1,1
7350,43,1,4
7351,12,1,-5
7352,46,1,-2
7353,63,1,-3
7354,47,1,4
7355,58,1,-2
7356,13,1,2
7357,27,1,4
7358,43,1,-3
7359,47,1,2
7360,13,1,4
7361,21,1,-1
7362,44,1,3
7363,22,1,0
7364,61,1,-5
7365,1,1,-1
7366,32,1,2
7367,6,1,-1
7368,23,1,2
7369,24,1,-3
7370,7,1,-1
7371,20,1,-1
7372,47,1,0
7373,13,1,4
7374,3,1,-2
7375,26,1,-3
7376,6,1,-2
7377,4,1,-4
7378,3,1,-4
7379,42,1,2
7380,23,1,1
7381,35,1,5
7382,6,1,-5
7383,22,1,0
7384,31,1,2
7385,12,1,-3
7386,47,1,-2
7387,22,1,4
7388,63,1,3
7389,58,1,3
7390,4,1,4
7391,49,1,2
7392,64,1,-5
7393,13,1,0
7394,5,1,1
7395,45,1,-3
7396,50,1,3
7397,13,1,-1
7398,64,1,-5
7399,65,1,-2
7400,57,1,1
7401,23,1,-5
7402,7,1,3
7403,17,1,1
7404,54,1,2
7405,23,1,3
7406,11,1,3
7407,62,1,-4
7408,54,1,0
7409,45,1,5
7410,33,1,0
7411,42,1,-2
7412,58,1,-5
7413,50,1,2
7414,57,1,4
7415,49,1,2
7416,28,1,1
7417,66,1,-3
7418,42,1,2
7419,17,1,-5
7420,12,1,-1
7421,63,1,3
7422,21,1,-5
7423,61,1,3
7424,50,1,-2
7425,9,1,-1
7426,23,1,-4
7427,46,1,2
7428,64,1,-3
7429,4,1,3
7430,31,1,-5
7431,28,1,-3
7432,1,1,0
7433,2,1,-5
7434,7,1,3
7435,10,1,-3
7436,12,1,0
7437,62,1,-2
7438,57,1,5
7439,39,1,1
7440,30,1,-2
7441,13,1,0
7442,43,1,-2
7443,53,1,2
7444,46,1,0
7445,61,1,4
7446,26,1,3
7447,61,1,3
7448,32,1,-2
7449,11,1,2
7450,7,1,-2
7451,50,1,5
7452,39,1,-1
7453,62,1,4
7454,7,1,4
7455,49,1,4
7456,30,1,-5
7457,42,1,-3
7458,1,1,-3
7459,59,1,5
7460,2,1,1
7461,16,1,4
7462,41,1,2
7463,29,1,-5
7464,14,1,-4
7465,60,1,0
7466,44,1,-1
7467,57,1,-5
7468,47,1,-2
7469,23,1,-3
7470,46,1,0
7471,29,1,3
7472,37,1,-5
7473,59,1,4
7474,17,1,-3
7475,65,1,2
7476,49,1,1
7477,15,1,3
7478,46,1,-1
7479,6,1,-2
7480,23,1,3
7481,36,1,3
7482,40,1,5
7483,65,1,5
7484,9,1,-4
7485,46,1,-1
7486,17,1,1
7487,8,1,-2
7488,43,1,-3
7489,63,1,-2
7490,37,1,5
7491,31,1,3
7492,61,1,-1
7493,18,1,1
7494,4,1,-5
7495,8,1,-1
7496,39,1,5
